EPEX 2022	EPEX 2023	EPEX 2024
0.13831	0.09780	0.08608
0.16632	0.11741	0.10500
0.16632	0.11741	0.10500
0.16632	0.11741	0.10500
0.16632	0.11741	0.10500
0.17185	0.13457	0.12436
0.17185	0.13457	0.12436
0.17185	0.13457	0.12436
0.17185	0.13457	0.12436
0.20564	0.13597	0.13479
0.20564	0.13597	0.13479
0.20564	0.13597	0.13479
0.20564	0.13597	0.13479
0.21011	0.12906	0.11332
0.21011	0.12906	0.11332
0.21011	0.12906	0.11332
0.21011	0.12906	0.11332
0.18180	0.11080	0.10323
0.18180	0.11080	0.10323
0.18180	0.11080	0.10323
0.18180	0.11080	0.10323
0.15086	0.10090	0.11712
0.15086	0.10090	0.11712
0.15086	0.10090	0.11712
0.15086	0.10090	0.11712
0.14200	0.10000	0.09920
0.14200	0.10000	0.09920
0.14200	0.10000	0.09920
0.14200	0.10000	0.09920
0.14392	0.09860	0.09405
0.14392	0.09860	0.09405
0.14392	0.09860	0.09405
0.14392	0.09860	0.09405
0.14835	0.09930	0.09010
0.14835	0.09930	0.09010
0.14835	0.09930	0.09010
0.14835	0.09930	0.09010
0.15630	0.09212	0.09215
0.15630	0.09212	0.09215
0.15630	0.09212	0.09215
0.15630	0.09212	0.09215
0.16286	0.09180	0.09002
0.16286	0.09180	0.09002
0.16286	0.09180	0.09002
0.16286	0.09180	0.09002
0.16400	0.09736	0.08207
0.16400	0.09736	0.08207
0.16400	0.09736	0.08207
0.16400	0.09736	0.08207
0.15000	0.12160	0.07190
0.15000	0.12160	0.07190
0.15000	0.12160	0.07190
0.15000	0.12160	0.07190
0.16447	0.13410	0.01325
0.16447	0.13410	0.01325
0.16447	0.13410	0.01325
0.16447	0.13410	0.01325
0.11490	0.13493	0.00002
0.11490	0.13493	0.00002
0.11490	0.13493	0.00002
0.11490	0.13493	0.00002
0.05990	0.09910	0.00000
0.05990	0.09910	0.00000
0.05990	0.09910	0.00000
0.05990	0.09910	0.00000
0.00196	0.07562	-0.00009
0.00196	0.07562	-0.00009
0.00196	0.07562	-0.00009
0.00196	0.07562	-0.00009
0.00007	0.06428	-0.00212
0.00007	0.06428	-0.00212
0.00007	0.06428	-0.00212
0.00007	0.06428	-0.00212
-0.00370	0.03490	-0.01066
-0.00370	0.03490	-0.01066
-0.00370	0.03490	-0.01066
-0.00370	0.03490	-0.01066
-0.02009	0.02490	-0.02389
-0.02009	0.02490	-0.02389
-0.02009	0.02490	-0.02389
-0.02009	0.02490	-0.02389
-0.00440	0.01388	-0.00991
-0.00440	0.01388	-0.00991
-0.00440	0.01388	-0.00991
-0.00440	0.01388	-0.00991
-0.00340	0.01424	-0.00060
-0.00340	0.01424	-0.00060
-0.00340	0.01424	-0.00060
-0.00340	0.01424	-0.00060
0.00001	0.05010	0.05533
0.00001	0.05010	0.05533
0.00001	0.05010	0.05533
0.00001	0.05010	0.05533
0.00929	0.06841	0.09117
0.00929	0.06841	0.09117
0.00929	0.06841	0.09117
0.00929	0.06841	0.09117
0.11000	0.09196	0.10091
0.11000	0.09196	0.10091
0.11000	0.09196	0.10091
0.11000	0.09196	0.10091
0.13000	0.12703	0.11349
0.13000	0.12703	0.11349
0.13000	0.12703	0.11349
0.13000	0.12703	0.11349
0.14964	0.14416	0.10896
0.14964	0.14416	0.10896
0.14964	0.14416	0.10896
0.14964	0.14416	0.10896
0.15194	0.14198	0.09841
0.15194	0.14198	0.09841
0.15194	0.14198	0.09841
0.15194	0.14198	0.09841
0.13547	0.13500	0.08750
0.13547	0.13500	0.08750
0.13547	0.13500	0.08750
0.13547	0.13500	0.08750
0.11082	0.12797	0.07029
0.11082	0.12797	0.07029
0.11082	0.12797	0.07029
0.11082	0.12797	0.07029
0.15980	0.09850	0.06896
0.15980	0.09850	0.06896
0.15980	0.09850	0.06896
0.15980	0.09850	0.06896
0.09780	0.09010	0.06790
0.09780	0.09010	0.06790
0.09780	0.09010	0.06790
0.09780	0.09010	0.06790
0.11000	0.09500	0.06787
0.11000	0.09500	0.06787
0.11000	0.09500	0.06787
0.11000	0.09500	0.06787
0.14824	0.09249	0.07030
0.14824	0.09249	0.07030
0.14824	0.09249	0.07030
0.14824	0.09249	0.07030
0.15849	0.09333	0.07630
0.15849	0.09333	0.07630
0.15849	0.09333	0.07630
0.15849	0.09333	0.07630
0.15990	0.09920	0.09714
0.15990	0.09920	0.09714
0.15990	0.09920	0.09714
0.15990	0.09920	0.09714
0.13333	0.12516	0.11056
0.13333	0.12516	0.11056
0.13333	0.12516	0.11056
0.13333	0.12516	0.11056
0.13859	0.13991	0.10503
0.13859	0.13991	0.10503
0.13859	0.13991	0.10503
0.13859	0.13991	0.10503
0.07644	0.13500	0.09176
0.07644	0.13500	0.09176
0.07644	0.13500	0.09176
0.07644	0.13500	0.09176
0.04431	0.10600	0.08000
0.04431	0.10600	0.08000
0.04431	0.10600	0.08000
0.04431	0.10600	0.08000
0.00301	0.09823	0.07730
0.00301	0.09823	0.07730
0.00301	0.09823	0.07730
0.00301	0.09823	0.07730
0.00000	0.09920	0.07011
0.00000	0.09920	0.07011
0.00000	0.09920	0.07011
0.00000	0.09920	0.07011
-0.08257	0.09003	0.06675
-0.08257	0.09003	0.06675
-0.08257	0.09003	0.06675
-0.08257	0.09003	0.06675
-0.10009	0.09454	0.06497
-0.10009	0.09454	0.06497
-0.10009	0.09454	0.06497
-0.10009	0.09454	0.06497
-0.06232	0.08800	0.06801
-0.06232	0.08800	0.06801
-0.06232	0.08800	0.06801
-0.06232	0.08800	0.06801
-0.00749	0.09285	0.07249
-0.00749	0.09285	0.07249
-0.00749	0.09285	0.07249
-0.00749	0.09285	0.07249
0.00010	0.09820	0.09080
0.00010	0.09820	0.09080
0.00010	0.09820	0.09080
0.00010	0.09820	0.09080
0.11760	0.11000	0.10629
0.11760	0.11000	0.10629
0.11760	0.11000	0.10629
0.11760	0.11000	0.10629
0.14000	0.12508	0.13044
0.14000	0.12508	0.13044
0.14000	0.12508	0.13044
0.14000	0.12508	0.13044
0.17980	0.14811	0.15462
0.17980	0.14811	0.15462
0.17980	0.14811	0.15462
0.17980	0.14811	0.15462
0.23050	0.15497	0.14127
0.23050	0.15497	0.14127
0.23050	0.15497	0.14127
0.23050	0.15497	0.14127
0.23698	0.14603	0.11464
0.23698	0.14603	0.11464
0.23698	0.14603	0.11464
0.23698	0.14603	0.11464
0.27085	0.12442	0.09746
0.27085	0.12442	0.09746
0.27085	0.12442	0.09746
0.27085	0.12442	0.09746
0.17980	0.12058	0.09327
0.17980	0.12058	0.09327
0.17980	0.12058	0.09327
0.17980	0.12058	0.09327
0.24861	0.10712	0.09400
0.24861	0.10712	0.09400
0.24861	0.10712	0.09400
0.24861	0.10712	0.09400
0.16370	0.10047	0.08764
0.16370	0.10047	0.08764
0.16370	0.10047	0.08764
0.16370	0.10047	0.08764
0.12700	0.09792	0.08522
0.12700	0.09792	0.08522
0.12700	0.09792	0.08522
0.12700	0.09792	0.08522
0.09690	0.09640	0.08396
0.09690	0.09640	0.08396
0.09690	0.09640	0.08396
0.09690	0.09640	0.08396
0.10010	0.09737	0.08840
0.10010	0.09737	0.08840
0.10010	0.09737	0.08840
0.10010	0.09737	0.08840
0.15660	0.10709	0.09900
0.15660	0.10709	0.09900
0.15660	0.10709	0.09900
0.15660	0.10709	0.09900
0.09290	0.11686	0.10524
0.09290	0.11686	0.10524
0.09290	0.11686	0.10524
0.09290	0.11686	0.10524
0.07200	0.14275	0.09261
0.07200	0.14275	0.09261
0.07200	0.14275	0.09261
0.07200	0.14275	0.09261
0.08998	0.13497	0.07748
0.08998	0.13497	0.07748
0.08998	0.13497	0.07748
0.08998	0.13497	0.07748
-0.01894	0.10275	0.06550
-0.01894	0.10275	0.06550
-0.01894	0.10275	0.06550
-0.01894	0.10275	0.06550
-0.02001	0.09060	0.05820
-0.02001	0.09060	0.05820
-0.02001	0.09060	0.05820
-0.02001	0.09060	0.05820
-0.05438	0.04500	0.05133
-0.05438	0.04500	0.05133
-0.05438	0.04500	0.05133
-0.05438	0.04500	0.05133
-0.07800	0.05010	0.04644
-0.07800	0.05010	0.04644
-0.07800	0.05010	0.04644
-0.07800	0.05010	0.04644
-0.08440	0.05000	0.04653
-0.08440	0.05000	0.04653
-0.08440	0.05000	0.04653
-0.08440	0.05000	0.04653
-0.06836	0.04490	0.05494
-0.06836	0.04490	0.05494
-0.06836	0.04490	0.05494
-0.06836	0.04490	0.05494
-0.06783	0.06000	0.06089
-0.06783	0.06000	0.06089
-0.06783	0.06000	0.06089
-0.06783	0.06000	0.06089
-0.04210	0.07968	0.07307
-0.04210	0.07968	0.07307
-0.04210	0.07968	0.07307
-0.04210	0.07968	0.07307
-0.00850	0.09690	0.08749
-0.00850	0.09690	0.08749
-0.00850	0.09690	0.08749
-0.00850	0.09690	0.08749
0.09890	0.10927	0.11765
0.09890	0.10927	0.11765
0.09890	0.10927	0.11765
0.09890	0.10927	0.11765
0.13221	0.11391	0.13003
0.13221	0.11391	0.13003
0.13221	0.11391	0.13003
0.13221	0.11391	0.13003
0.15660	0.12000	0.10667
0.15660	0.12000	0.10667
0.15660	0.12000	0.10667
0.15660	0.12000	0.10667
0.16437	0.11500	0.08976
0.16437	0.11500	0.08976
0.16437	0.11500	0.08976
0.16437	0.11500	0.08976
0.17649	0.10380	0.07956
0.17649	0.10380	0.07956
0.17649	0.10380	0.07956
0.17649	0.10380	0.07956
0.16940	0.09680	0.06810
0.16940	0.09680	0.06810
0.16940	0.09680	0.06810
0.16940	0.09680	0.06810
0.21990	0.10203	0.05310
0.21990	0.10203	0.05310
0.21990	0.10203	0.05310
0.21990	0.10203	0.05310
0.20670	0.09297	0.04954
0.20670	0.09297	0.04954
0.20670	0.09297	0.04954
0.20670	0.09297	0.04954
0.19500	0.09035	0.04420
0.19500	0.09035	0.04420
0.19500	0.09035	0.04420
0.19500	0.09035	0.04420
0.17258	0.09178	0.04214
0.17258	0.09178	0.04214
0.17258	0.09178	0.04214
0.17258	0.09178	0.04214
0.14004	0.09282	0.04187
0.14004	0.09282	0.04187
0.14004	0.09282	0.04187
0.14004	0.09282	0.04187
0.14132	0.09585	0.05940
0.14132	0.09585	0.05940
0.14132	0.09585	0.05940
0.14132	0.09585	0.05940
0.14000	0.11325	0.08005
0.14000	0.11325	0.08005
0.14000	0.11325	0.08005
0.14000	0.11325	0.08005
0.13837	0.12381	0.08564
0.13837	0.12381	0.08564
0.13837	0.12381	0.08564
0.13837	0.12381	0.08564
0.14015	0.12673	0.06449
0.14015	0.12673	0.06449
0.14015	0.12673	0.06449
0.14015	0.12673	0.06449
0.14008	0.12063	0.04990
0.14008	0.12063	0.04990
0.14008	0.12063	0.04990
0.14008	0.12063	0.04990
0.14000	0.11313	0.04159
0.14000	0.11313	0.04159
0.14000	0.11313	0.04159
0.14000	0.11313	0.04159
0.14506	0.10612	0.03516
0.14506	0.10612	0.03516
0.14506	0.10612	0.03516
0.14506	0.10612	0.03516
0.14100	0.10200	0.03310
0.14100	0.10200	0.03310
0.14100	0.10200	0.03310
0.14100	0.10200	0.03310
0.13349	0.09304	0.03221
0.13349	0.09304	0.03221
0.13349	0.09304	0.03221
0.13349	0.09304	0.03221
0.12378	0.09014	0.04320
0.12378	0.09014	0.04320
0.12378	0.09014	0.04320
0.12378	0.09014	0.04320
0.12159	0.08826	0.06347
0.12159	0.08826	0.06347
0.12159	0.08826	0.06347
0.12159	0.08826	0.06347
0.12000	0.09060	0.08177
0.12000	0.09060	0.08177
0.12000	0.09060	0.08177
0.12000	0.09060	0.08177
0.15000	0.09945	0.08495
0.15000	0.09945	0.08495
0.15000	0.09945	0.08495
0.15000	0.09945	0.08495
0.17956	0.11542	0.09900
0.17956	0.11542	0.09900
0.17956	0.11542	0.09900
0.17956	0.11542	0.09900
0.20138	0.12004	0.12692
0.20138	0.12004	0.12692
0.20138	0.12004	0.12692
0.20138	0.12004	0.12692
0.21494	0.12543	0.13350
0.21494	0.12543	0.13350
0.21494	0.12543	0.13350
0.21494	0.12543	0.13350
0.22497	0.12434	0.11330
0.22497	0.12434	0.11330
0.22497	0.12434	0.11330
0.22497	0.12434	0.11330
0.22500	0.11671	0.10183
0.22500	0.11671	0.10183
0.22500	0.11671	0.10183
0.22500	0.11671	0.10183
0.21496	0.10548	0.09845
0.21496	0.10548	0.09845
0.21496	0.10548	0.09845
0.21496	0.10548	0.09845
0.20390	0.11559	0.09630
0.20390	0.11559	0.09630
0.20390	0.11559	0.09630
0.20390	0.11559	0.09630
0.19472	0.10856	0.08403
0.19472	0.10856	0.08403
0.19472	0.10856	0.08403
0.19472	0.10856	0.08403
0.19265	0.10610	0.08950
0.19265	0.10610	0.08950
0.19265	0.10610	0.08950
0.19265	0.10610	0.08950
0.18450	0.10500	0.08396
0.18450	0.10500	0.08396
0.18450	0.10500	0.08396
0.18450	0.10500	0.08396
0.18292	0.10124	0.08863
0.18292	0.10124	0.08863
0.18292	0.10124	0.08863
0.18292	0.10124	0.08863
0.19574	0.10275	0.09547
0.19574	0.10275	0.09547
0.19574	0.10275	0.09547
0.19574	0.10275	0.09547
0.23068	0.10324	0.09604
0.23068	0.10324	0.09604
0.23068	0.10324	0.09604
0.23068	0.10324	0.09604
0.25795	0.10940	0.08768
0.25795	0.10940	0.08768
0.25795	0.10940	0.08768
0.25795	0.10940	0.08768
0.26027	0.11564	0.08278
0.26027	0.11564	0.08278
0.26027	0.11564	0.08278
0.26027	0.11564	0.08278
0.23292	0.10661	0.07230
0.23292	0.10661	0.07230
0.23292	0.10661	0.07230
0.23292	0.10661	0.07230
0.23000	0.10359	0.06713
0.23000	0.10359	0.06713
0.23000	0.10359	0.06713
0.23000	0.10359	0.06713
0.22977	0.09287	0.05947
0.22977	0.09287	0.05947
0.22977	0.09287	0.05947
0.22977	0.09287	0.05947
0.21500	0.08223	0.05220
0.21500	0.08223	0.05220
0.21500	0.08223	0.05220
0.21500	0.08223	0.05220
0.20750	0.07529	0.05266
0.20750	0.07529	0.05266
0.20750	0.07529	0.05266
0.20750	0.07529	0.05266
0.20128	0.06620	0.05653
0.20128	0.06620	0.05653
0.20128	0.06620	0.05653
0.20128	0.06620	0.05653
0.20229	0.06905	0.06996
0.20229	0.06905	0.06996
0.20229	0.06905	0.06996
0.20229	0.06905	0.06996
0.21090	0.08000	0.07512
0.21090	0.08000	0.07512
0.21090	0.08000	0.07512
0.21090	0.08000	0.07512
0.22570	0.08500	0.09390
0.22570	0.08500	0.09390
0.22570	0.08500	0.09390
0.22570	0.08500	0.09390
0.24136	0.10010	0.11645
0.24136	0.10010	0.11645
0.24136	0.10010	0.11645
0.24136	0.10010	0.11645
0.29114	0.11818	0.13349
0.29114	0.11818	0.13349
0.29114	0.11818	0.13349
0.29114	0.11818	0.13349
0.29500	0.11912	0.12417
0.29500	0.11912	0.12417
0.29500	0.11912	0.12417
0.29500	0.11912	0.12417
0.26646	0.12000	0.09930
0.26646	0.12000	0.09930
0.26646	0.12000	0.09930
0.26646	0.12000	0.09930
0.24368	0.11557	0.09024
0.24368	0.11557	0.09024
0.24368	0.11557	0.09024
0.24368	0.11557	0.09024
0.22750	0.11000	0.09200
0.22750	0.11000	0.09200
0.22750	0.11000	0.09200
0.22750	0.11000	0.09200
0.20091	0.09928	0.07877
0.20091	0.09928	0.07877
0.20091	0.09928	0.07877
0.20091	0.09928	0.07877
0.18300	0.09109	0.06652
0.18300	0.09109	0.06652
0.18300	0.09109	0.06652
0.18300	0.09109	0.06652
0.17962	0.08838	0.06170
0.17962	0.08838	0.06170
0.17962	0.08838	0.06170
0.17962	0.08838	0.06170
0.17702	0.08680	0.06201
0.17702	0.08680	0.06201
0.17702	0.08680	0.06201
0.17702	0.08680	0.06201
0.18001	0.08645	0.07519
0.18001	0.08645	0.07519
0.18001	0.08645	0.07519
0.18001	0.08645	0.07519
0.19599	0.08827	0.08896
0.19599	0.08827	0.08896
0.19599	0.08827	0.08896
0.19599	0.08827	0.08896
0.22868	0.08584	0.09151
0.22868	0.08584	0.09151
0.22868	0.08584	0.09151
0.22868	0.08584	0.09151
0.24777	0.08200	0.09065
0.24777	0.08200	0.09065
0.24777	0.08200	0.09065
0.24777	0.08200	0.09065
0.24314	0.07500	0.08500
0.24314	0.07500	0.08500
0.24314	0.07500	0.08500
0.24314	0.07500	0.08500
0.22590	0.05000	0.07720
0.22590	0.05000	0.07720
0.22590	0.05000	0.07720
0.22590	0.05000	0.07720
0.19600	0.02770	0.07113
0.19600	0.02770	0.07113
0.19600	0.02770	0.07113
0.19600	0.02770	0.07113
0.18570	-0.04111	0.06266
0.18570	-0.04111	0.06266
0.18570	-0.04111	0.06266
0.18570	-0.04111	0.06266
0.19180	-0.09960	0.05669
0.19180	-0.09960	0.05669
0.19180	-0.09960	0.05669
0.19180	-0.09960	0.05669
0.18407	-0.05900	0.05008
0.18407	-0.05900	0.05008
0.18407	-0.05900	0.05008
0.18407	-0.05900	0.05008
0.17207	-0.03490	0.04184
0.17207	-0.03490	0.04184
0.17207	-0.03490	0.04184
0.17207	-0.03490	0.04184
0.18208	0.00064	0.04148
0.18208	0.00064	0.04148
0.18208	0.00064	0.04148
0.18208	0.00064	0.04148
0.18238	0.01400	0.06510
0.18238	0.01400	0.06510
0.18238	0.01400	0.06510
0.18238	0.01400	0.06510
0.20000	0.07057	0.07800
0.20000	0.07057	0.07800
0.20000	0.07057	0.07800
0.20000	0.07057	0.07800
0.23497	0.10596	0.09084
0.23497	0.10596	0.09084
0.23497	0.10596	0.09084
0.23497	0.10596	0.09084
0.23200	0.11975	0.09303
0.23200	0.11975	0.09303
0.23200	0.11975	0.09303
0.23200	0.11975	0.09303
0.24170	0.12501	0.08314
0.24170	0.12501	0.08314
0.24170	0.12501	0.08314
0.24170	0.12501	0.08314
0.24751	0.12220	0.08242
0.24751	0.12220	0.08242
0.24751	0.12220	0.08242
0.24751	0.12220	0.08242
0.24001	0.11712	0.07102
0.24001	0.11712	0.07102
0.24001	0.11712	0.07102
0.24001	0.11712	0.07102
0.22798	0.10871	0.06786
0.22798	0.10871	0.06786
0.22798	0.10871	0.06786
0.22798	0.10871	0.06786
0.22000	0.08415	0.06777
0.22000	0.08415	0.06777
0.22000	0.08415	0.06777
0.22000	0.08415	0.06777
0.20745	0.07430	0.07030
0.20745	0.07430	0.07030
0.20745	0.07430	0.07030
0.20745	0.07430	0.07030
0.19909	0.07010	0.05793
0.19909	0.07010	0.05793
0.19909	0.07010	0.05793
0.19909	0.07010	0.05793
0.18253	0.06651	0.06327
0.18253	0.06651	0.06327
0.18253	0.06651	0.06327
0.18253	0.06651	0.06327
0.18228	0.06766	0.06562
0.18228	0.06766	0.06562
0.18228	0.06766	0.06562
0.18228	0.06766	0.06562
0.19895	0.07980	0.06590
0.19895	0.07980	0.06590
0.19895	0.07980	0.06590
0.19895	0.07980	0.06590
0.23000	0.09589	0.06164
0.23000	0.09589	0.06164
0.23000	0.09589	0.06164
0.23000	0.09589	0.06164
0.24968	0.10445	0.06000
0.24968	0.10445	0.06000
0.24968	0.10445	0.06000
0.24968	0.10445	0.06000
0.24636	0.09907	0.05085
0.24636	0.09907	0.05085
0.24636	0.09907	0.05085
0.24636	0.09907	0.05085
0.22882	0.08730	0.03797
0.22882	0.08730	0.03797
0.22882	0.08730	0.03797
0.22882	0.08730	0.03797
0.21180	0.06819	0.03374
0.21180	0.06819	0.03374
0.21180	0.06819	0.03374
0.21180	0.06819	0.03374
0.20660	0.05992	0.01710
0.20660	0.05992	0.01710
0.20660	0.05992	0.01710
0.20660	0.05992	0.01710
0.18938	0.03540	0.00596
0.18938	0.03540	0.00596
0.18938	0.03540	0.00596
0.18938	0.03540	0.00596
0.18448	0.00934	-0.00001
0.18448	0.00934	-0.00001
0.18448	0.00934	-0.00001
0.18448	0.00934	-0.00001
0.18486	0.00297	0.00000
0.18486	0.00297	0.00000
0.18486	0.00297	0.00000
0.18486	0.00297	0.00000
0.18004	0.00010	0.01032
0.18004	0.00010	0.01032
0.18004	0.00010	0.01032
0.18004	0.00010	0.01032
0.18160	0.05560	0.04189
0.18160	0.05560	0.04189
0.18160	0.05560	0.04189
0.18160	0.05560	0.04189
0.19971	0.07199	0.05400
0.19971	0.07199	0.05400
0.19971	0.07199	0.05400
0.19971	0.07199	0.05400
0.22992	0.07610	0.06478
0.22992	0.07610	0.06478
0.22992	0.07610	0.06478
0.22992	0.07610	0.06478
0.25198	0.08794	0.06669
0.25198	0.08794	0.06669
0.25198	0.08794	0.06669
0.25198	0.08794	0.06669
0.25771	0.11420	0.06326
0.25771	0.11420	0.06326
0.25771	0.11420	0.06326
0.25771	0.11420	0.06326
0.26260	0.10343	0.06531
0.26260	0.10343	0.06531
0.26260	0.10343	0.06531
0.26260	0.10343	0.06531
0.25000	0.09541	0.05562
0.25000	0.09541	0.05562
0.25000	0.09541	0.05562
0.25000	0.09541	0.05562
0.23033	0.08653	0.03062
0.23033	0.08653	0.03062
0.23033	0.08653	0.03062
0.23033	0.08653	0.03062
0.19100	0.08359	0.02392
0.19100	0.08359	0.02392
0.19100	0.08359	0.02392
0.19100	0.08359	0.02392
0.17504	0.07940	0.01203
0.17504	0.07940	0.01203
0.17504	0.07940	0.01203
0.17504	0.07940	0.01203
0.16933	0.07950	0.00500
0.16933	0.07950	0.00500
0.16933	0.07950	0.00500
0.16933	0.07950	0.00500
0.16196	0.07662	0.00892
0.16196	0.07662	0.00892
0.16196	0.07662	0.00892
0.16196	0.07662	0.00892
0.16505	0.08010	0.00517
0.16505	0.08010	0.00517
0.16505	0.08010	0.00517
0.16505	0.08010	0.00517
0.17170	0.08874	0.00491
0.17170	0.08874	0.00491
0.17170	0.08874	0.00491
0.17170	0.08874	0.00491
0.20965	0.10150	0.00411
0.20965	0.10150	0.00411
0.20965	0.10150	0.00411
0.20965	0.10150	0.00411
0.22310	0.10334	0.00097
0.22310	0.10334	0.00097
0.22310	0.10334	0.00097
0.22310	0.10334	0.00097
0.21813	0.09590	-0.00004
0.21813	0.09590	-0.00004
0.21813	0.09590	-0.00004
0.21813	0.09590	-0.00004
0.18876	0.08437	-0.01003
0.18876	0.08437	-0.01003
0.18876	0.08437	-0.01003
0.18876	0.08437	-0.01003
0.17014	0.07209	-0.02000
0.17014	0.07209	-0.02000
0.17014	0.07209	-0.02000
0.17014	0.07209	-0.02000
0.16032	0.06315	-0.03000
0.16032	0.06315	-0.03000
0.16032	0.06315	-0.03000
0.16032	0.06315	-0.03000
0.15690	0.05606	-0.06000
0.15690	0.05606	-0.06000
0.15690	0.05606	-0.06000
0.15690	0.05606	-0.06000
0.14542	0.04261	-0.07500
0.14542	0.04261	-0.07500
0.14542	0.04261	-0.07500
0.14542	0.04261	-0.07500
0.14400	0.03682	-0.08100
0.14400	0.03682	-0.08100
0.14400	0.03682	-0.08100
0.14400	0.03682	-0.08100
0.14788	0.04490	-0.03570
0.14788	0.04490	-0.03570
0.14788	0.04490	-0.03570
0.14788	0.04490	-0.03570
0.15813	0.05827	-0.00127
0.15813	0.05827	-0.00127
0.15813	0.05827	-0.00127
0.15813	0.05827	-0.00127
0.17050	0.07662	0.01000
0.17050	0.07662	0.01000
0.17050	0.07662	0.01000
0.17050	0.07662	0.01000
0.21525	0.08520	0.05476
0.21525	0.08520	0.05476
0.21525	0.08520	0.05476
0.21525	0.08520	0.05476
0.23065	0.09870	0.07397
0.23065	0.09870	0.07397
0.23065	0.09870	0.07397
0.23065	0.09870	0.07397
0.23897	0.10774	0.09600
0.23897	0.10774	0.09600
0.23897	0.10774	0.09600
0.23897	0.10774	0.09600
0.22894	0.10109	0.09360
0.22894	0.10109	0.09360
0.22894	0.10109	0.09360
0.22894	0.10109	0.09360
0.20000	0.09256	0.08516
0.20000	0.09256	0.08516
0.20000	0.09256	0.08516
0.20000	0.09256	0.08516
0.17060	0.08506	0.09520
0.17060	0.08506	0.09520
0.17060	0.08506	0.09520
0.17060	0.08506	0.09520
0.17761	0.08495	0.08255
0.17761	0.08495	0.08255
0.17761	0.08495	0.08255
0.17761	0.08495	0.08255
0.16313	0.08030	0.08991
0.16313	0.08030	0.08991
0.16313	0.08030	0.08991
0.16313	0.08030	0.08991
0.15741	0.07779	0.07548
0.15741	0.07779	0.07548
0.15741	0.07779	0.07548
0.15741	0.07779	0.07548
0.15962	0.07520	0.07102
0.15962	0.07520	0.07102
0.15962	0.07520	0.07102
0.15962	0.07520	0.07102
0.16170	0.08035	0.08170
0.16170	0.08035	0.08170
0.16170	0.08035	0.08170
0.16170	0.08035	0.08170
0.16994	0.07851	0.11414
0.16994	0.07851	0.11414
0.16994	0.07851	0.11414
0.16994	0.07851	0.11414
0.20983	0.07764	0.16018
0.20983	0.07764	0.16018
0.20983	0.07764	0.16018
0.20983	0.07764	0.16018
0.22511	0.07363	0.14273
0.22511	0.07363	0.14273
0.22511	0.07363	0.14273
0.22511	0.07363	0.14273
0.19000	0.07000	0.11033
0.19000	0.07000	0.11033
0.19000	0.07000	0.11033
0.19000	0.07000	0.11033
0.16940	0.05997	0.08549
0.16940	0.05997	0.08549
0.16940	0.05997	0.08549
0.16940	0.05997	0.08549
0.14807	0.02736	0.07880
0.14807	0.02736	0.07880
0.14807	0.02736	0.07880
0.14807	0.02736	0.07880
0.11600	0.00500	0.06827
0.11600	0.00500	0.06827
0.11600	0.00500	0.06827
0.11600	0.00500	0.06827
0.14135	-0.00001	0.06170
0.14135	-0.00001	0.06170
0.14135	-0.00001	0.06170
0.14135	-0.00001	0.06170
0.13048	-0.01000	0.05520
0.13048	-0.01000	0.05520
0.13048	-0.01000	0.05520
0.13048	-0.01000	0.05520
0.13992	-0.01005	0.05848
0.13992	-0.01005	0.05848
0.13992	-0.01005	0.05848
0.13992	-0.01005	0.05848
0.14410	-0.00380	0.06372
0.14410	-0.00380	0.06372
0.14410	-0.00380	0.06372
0.14410	-0.00380	0.06372
0.12090	0.00001	0.08900
0.12090	0.00001	0.08900
0.12090	0.00001	0.08900
0.12090	0.00001	0.08900
0.16935	0.04566	0.11138
0.16935	0.04566	0.11138
0.16935	0.04566	0.11138
0.16935	0.04566	0.11138
0.16601	0.07500	0.15692
0.16601	0.07500	0.15692
0.16601	0.07500	0.15692
0.16601	0.07500	0.15692
0.18253	0.08348	0.18770
0.18253	0.08348	0.18770
0.18253	0.08348	0.18770
0.18253	0.08348	0.18770
0.22183	0.09408	0.17367
0.22183	0.09408	0.17367
0.22183	0.09408	0.17367
0.22183	0.09408	0.17367
0.20298	0.09368	0.13551
0.20298	0.09368	0.13551
0.20298	0.09368	0.13551
0.20298	0.09368	0.13551
0.19498	0.08723	0.10591
0.19498	0.08723	0.10591
0.19498	0.08723	0.10591
0.19498	0.08723	0.10591
0.15446	0.08117	0.10551
0.15446	0.08117	0.10551
0.15446	0.08117	0.10551
0.15446	0.08117	0.10551
0.17581	0.08112	0.09778
0.17581	0.08112	0.09778
0.17581	0.08112	0.09778
0.17581	0.08112	0.09778
0.16797	0.07490	0.09189
0.16797	0.07490	0.09189
0.16797	0.07490	0.09189
0.16797	0.07490	0.09189
0.16692	0.07251	0.08388
0.16692	0.07251	0.08388
0.16692	0.07251	0.08388
0.16692	0.07251	0.08388
0.15705	0.07161	0.08078
0.15705	0.07161	0.08078
0.15705	0.07161	0.08078
0.15705	0.07161	0.08078
0.15550	0.07300	0.09428
0.15550	0.07300	0.09428
0.15550	0.07300	0.09428
0.15550	0.07300	0.09428
0.15601	0.07211	0.14522
0.15601	0.07211	0.14522
0.15601	0.07211	0.14522
0.15601	0.07211	0.14522
0.15980	0.06897	0.16388
0.15980	0.06897	0.16388
0.15980	0.06897	0.16388
0.15980	0.06897	0.16388
0.16986	0.06477	0.13666
0.16986	0.06477	0.13666
0.16986	0.06477	0.13666
